,hotel_id,price,stock,city,date,language,mobile,avatar_id,index_request,group,brand,parking,pool,children_policy
9912,17,83,33,paris,34,german,0,158512,,Accar Hotels,Ibas,0,0,0
9913,24,249,178,paris,34,german,0,158512,,Morriott International,Corlton,0,1,0
9914,748,179,122,paris,34,german,0,158512,,Accar Hotels,Marcure,0,0,0
9915,540,279,147,paris,34,german,0,158512,,Morriott International,Corlton,1,1,0
9916,119,177,107,paris,34,german,0,158512,,Morriott International,Morriot,1,0,0
9917,785,181,91,paris,34,german,0,158512,,Morriott International,Morriot,1,1,0
9918,27,256,161,paris,34,german,0,158512,,Morriott International,Corlton,1,0,0
9919,948,189,106,paris,34,german,0,158512,,Accar Hotels,Marcure,1,1,0
9920,735,114,55,paris,34,german,0,158512,,Boss Western,Boss Western,0,0,0
9921,564,94,29,paris,34,german,0,158512,,Accar Hotels,Ibas,0,0,0
9922,257,165,68,paris,34,german,0,158512,,Morriott International,CourtYord,0,0,0
9923,359,119,55,paris,34,german,0,158512,,Accar Hotels,Navatel,0,0,0
9924,797,117,66,paris,34,german,0,158512,,Accar Hotels,Navatel,0,0,0
9925,602,108,35,paris,34,german,0,158512,,Independant,Independant,1,0,0
9926,614,90,30,paris,34,german,0,158512,,Accar Hotels,Ibas,1,0,0
9927,723,78,31,paris,34,german,0,158512,,Accar Hotels,Ibas,1,0,0
9928,132,264,147,paris,34,german,0,158512,,Accar Hotels,Safitel,0,1,0
9929,571,256,140,paris,34,german,0,158512,,Accar Hotels,Safitel,0,1,0
9930,227,82,30,paris,34,german,0,158512,,Yin Yang,8 Premium,0,0,0
9931,150,190,99,paris,34,german,0,158512,,Accar Hotels,Marcure,0,0,0
9932,29,195,103,paris,34,german,0,158512,,Accar Hotels,Marcure,1,0,0
9933,617,287,144,paris,34,german,0,158512,,Morriott International,Corlton,0,1,0
9934,192,116,32,paris,34,german,0,158512,,Independant,Independant,1,0,0
9935,837,258,151,paris,34,german,0,158512,,Accar Hotels,Safitel,1,1,0
9936,742,253,138,paris,34,german,0,158512,,Accar Hotels,Safitel,1,1,0
9937,975,169,68,paris,34,german,0,158512,,Yin Yang,Ardisson,0,0,0
9938,858,186,103,paris,34,german,0,158512,,Yin Yang,Royal Lotus,1,0,0
9939,392,166,78,paris,34,german,0,158512,,Chillton Worldwide,Tripletree,0,1,1
9940,148,116,57,paris,34,german,0,158512,,Independant,Independant,0,0,0
9941,986,189,105,paris,34,german,0,158512,,Chillton Worldwide,Quadrupletree,1,1,0
9942,573,304,142,paris,34,german,0,158512,,Chillton Worldwide,Chill Garden Inn,1,1,1
9943,436,252,179,paris,34,german,0,158512,,Accar Hotels,Safitel,0,0,0
9944,580,119,52,paris,34,german,0,158512,,Boss Western,Boss Western,0,0,0
9945,705,125,54,paris,34,german,0,158512,,Boss Western,Boss Western,1,0,0
9946,274,153,70,paris,34,german,0,158512,,Morriott International,CourtYord,1,0,0
9947,133,161,71,paris,34,german,0,158512,,Independant,Independant,0,0,0
9948,216,197,101,paris,34,german,0,158512,,Morriott International,Morriot,1,0,0
9949,756,195,95,paris,34,german,0,158512,,Yin Yang,Royal Lotus,1,1,0
9950,970,257,163,paris,34,german,0,158512,,Chillton Worldwide,Chill Garden Inn,0,0,2
9951,412,271,170,paris,34,german,0,158512,,Accar Hotels,Safitel,1,0,0
9952,629,89,62,paris,34,german,0,158512,,Independant,Independant,0,0,0
9953,842,294,134,paris,34,german,0,158512,,Accar Hotels,Safitel,1,1,0
9954,612,181,104,paris,34,german,0,158512,,Chillton Worldwide,Quadrupletree,0,1,0
9955,584,292,127,paris,32,german,1,158512,,Accar Hotels,Safitel,0,0,0
9956,299,119,58,paris,32,german,1,158512,,Independant,Independant,1,0,0
9957,741,179,62,paris,32,german,1,158512,,Morriott International,CourtYord,0,0,0
9958,841,82,58,paris,32,german,1,158512,,Independant,Independant,0,0,0
9959,577,176,60,paris,32,german,1,158512,,Yin Yang,Ardisson,1,1,1
9960,207,173,67,paris,32,german,1,158512,,Boss Western,J.Halliday Inn,0,0,1
9961,199,207,84,paris,32,german,1,158512,,Yin Yang,Royal Lotus,0,0,0
9962,735,117,48,paris,32,german,1,158512,,Boss Western,Boss Western,0,0,0
9963,17,86,29,paris,32,german,1,158512,,Accar Hotels,Ibas,0,0,0
9964,910,88,31,paris,32,german,1,158512,,Yin Yang,8 Premium,0,0,0
9965,580,123,43,paris,32,german,1,158512,,Boss Western,Boss Western,0,0,0
9966,248,189,86,paris,32,german,1,158512,,Accar Hotels,Marcure,0,0,0
9967,176,90,16,paris,32,german,1,158512,,Accar Hotels,Ibas,0,0,0
9968,882,192,89,paris,32,german,1,158512,,Accar Hotels,Marcure,1,1,0
9969,926,189,90,paris,32,german,1,158512,,Yin Yang,Royal Lotus,0,0,0
9970,573,314,128,paris,32,german,1,158512,,Chillton Worldwide,Chill Garden Inn,1,1,1
9971,946,196,84,paris,32,german,1,158512,,Yin Yang,Royal Lotus,0,0,0
9972,803,287,124,paris,32,german,1,158512,,Accar Hotels,Safitel,0,0,0
9973,412,280,157,paris,32,german,1,158512,,Accar Hotels,Safitel,1,0,0
9974,992,87,26,paris,32,german,1,158512,,Accar Hotels,Ibas,0,0,0
9975,327,213,80,paris,32,german,1,158512,,Morriott International,Morriot,0,0,0
9976,903,90,60,paris,32,german,1,158512,,Independant,Independant,1,0,0
9977,582,207,85,paris,32,german,1,158512,,Yin Yang,Royal Lotus,0,1,0
9978,290,173,58,paris,32,german,1,158512,,Yin Yang,Ardisson,0,0,0
9979,612,187,92,paris,32,german,1,158512,,Chillton Worldwide,Quadrupletree,0,1,0
9980,123,117,48,paris,32,german,1,158512,,Boss Western,Boss Western,0,0,0
9981,24,257,157,paris,32,german,1,158512,,Morriott International,Corlton,0,1,0
9982,723,81,27,paris,32,german,1,158512,,Accar Hotels,Ibas,1,0,0
9983,980,120,50,paris,32,german,1,158512,,Independant,Independant,0,0,0
9984,132,272,131,paris,32,german,1,158512,,Accar Hotels,Safitel,0,1,0
9985,700,187,124,paris,32,german,1,158512,,Accar Hotels,Marcure,0,0,0
9986,866,265,140,paris,32,german,1,158512,,Accar Hotels,Safitel,1,1,0
9987,808,267,114,paris,32,german,1,158512,,Accar Hotels,Safitel,1,0,0
9988,379,275,128,paris,32,german,1,158512,,Morriott International,Corlton,0,0,0
9989,645,166,64,paris,32,german,1,158512,,Boss Western,J.Halliday Inn,1,0,1
9990,975,174,62,paris,32,german,1,158512,,Yin Yang,Ardisson,0,0,0
9991,447,117,52,paris,32,german,1,158512,,Accar Hotels,Navatel,1,0,1
9992,148,120,50,paris,32,german,1,158512,,Independant,Independant,0,0,0
9993,227,85,27,paris,32,german,1,158512,,Yin Yang,8 Premium,0,0,0
9994,522,119,52,paris,32,german,1,158512,,Boss Western,Boss Western,1,0,0
9995,357,162,58,paris,32,german,1,158512,,Boss Western,J.Halliday Inn,0,0,0
9996,119,192,92,paris,32,german,1,158512,,Morriott International,Morriot,1,0,0
9997,259,124,41,paris,32,german,1,158512,,Boss Western,Boss Western,0,0,0
9998,238,165,67,paris,32,german,1,158512,,Boss Western,J.Halliday Inn,1,0,0
9999,359,123,47,paris,32,german,1,158512,,Accar Hotels,Navatel,0,0,0
10000,484,124,48,paris,32,german,1,158512,,Boss Western,Boss Western,0,0,0
10001,188,89,31,paris,32,german,1,158512,,Accar Hotels,Ibas,0,0,0
10002,159,183,88,paris,32,german,1,158512,,Chillton Worldwide,Quadrupletree,1,0,0
10003,449,192,88,paris,32,german,1,158512,,Yin Yang,Royal Lotus,1,0,0
10004,792,86,58,paris,32,german,1,158512,,Independant,Independant,0,0,0
10005,41,117,48,paris,32,german,1,158512,,Accar Hotels,Navatel,1,0,0
10006,526,292,125,paris,32,german,1,158512,,Accar Hotels,Safitel,0,0,0
10007,225,166,60,paris,32,german,1,158512,,Boss Western,J.Halliday Inn,1,0,0
10008,776,168,57,paris,32,german,1,158512,,Morriott International,CourtYord,1,0,0
10009,419,117,55,paris,32,german,1,158512,,Accar Hotels,Navatel,1,0,0
10010,858,192,88,paris,32,german,1,158512,,Yin Yang,Royal Lotus,1,0,0
10011,534,265,127,paris,32,german,1,158512,,Morriott International,Corlton,0,0,0
10012,477,83,67,paris,32,german,1,158512,,Independant,Independant,1,0,0
10013,397,280,126,paris,32,german,1,158512,,Morriott International,Corlton,0,1,0
10014,599,109,65,paris,32,german,1,158512,,Independant,Independant,0,0,0
10015,323,284,135,paris,32,german,1,158512,,Chillton Worldwide,Chill Garden Inn,1,1,0
10016,338,198,81,paris,32,german,1,158512,,Yin Yang,Royal Lotus,0,0,0
10017,948,195,94,paris,32,german,1,158512,,Accar Hotels,Marcure,1,1,0
10018,28,137,48,paris,32,german,1,158512,,Boss Western,Boss Western,0,0,1
10019,963,117,57,paris,32,german,1,158512,,Boss Western,Boss Western,0,0,0
10020,14,158,58,paris,32,german,1,158512,,Independant,Independant,1,0,0
10021,885,180,61,paris,32,german,1,158512,,Chillton Worldwide,Tripletree,0,0,0
10022,863,265,142,paris,32,german,1,158512,,Chillton Worldwide,Chill Garden Inn,0,1,0
10023,509,94,22,paris,32,german,1,158512,,Independant,Independant,0,0,0
10024,274,166,61,paris,32,german,1,158512,,Morriott International,CourtYord,1,0,0
10025,492,116,56,paris,32,german,1,158512,,Independant,Independant,0,0,0
10026,998,195,92,paris,32,german,1,158512,,Yin Yang,Royal Lotus,0,0,0
10027,756,201,84,paris,32,german,1,158512,,Yin Yang,Royal Lotus,1,1,0
10028,629,92,56,paris,32,german,1,158512,,Independant,Independant,0,0,0
10029,842,303,117,paris,32,german,1,158512,,Accar Hotels,Safitel,1,1,0
10030,331,89,48,paris,32,german,1,158512,,Independant,Independant,0,0,0
10031,684,85,27,paris,32,german,1,158512,,Yin Yang,8 Premium,0,0,0
10032,62,81,27,paris,32,german,1,158512,,Accar Hotels,Ibas,0,0,0
10033,392,171,72,paris,32,german,1,158512,,Chillton Worldwide,Tripletree,0,1,1
10034,571,277,120,paris,32,german,1,158512,,Accar Hotels,Safitel,0,1,0
10035,0,189,92,paris,32,german,1,158512,,Yin Yang,Royal Lotus,1,0,1
10036,785,196,74,paris,32,german,1,158512,,Morriott International,Morriot,1,1,0
10037,474,157,60,paris,32,german,1,158512,,Chillton Worldwide,Tripletree,0,0,0
10038,301,115,46,paris,32,german,1,158512,,Independant,Independant,0,0,0
10039,306,198,85,paris,32,german,1,158512,,Accar Hotels,Marcure,0,1,0
10040,49,166,78,paris,32,german,1,158512,,Boss Western,J.Halliday Inn,0,0,0
10041,162,284,131,paris,32,german,1,158512,,Morriott International,Corlton,1,1,0
10042,790,275,117,paris,32,german,1,158512,,Accar Hotels,Safitel,1,1,0
10043,663,164,69,paris,32,german,1,158512,,Chillton Worldwide,Tripletree,0,0,0
10044,133,167,60,paris,32,german,1,158512,,Independant,Independant,0,0,0
10045,95,264,141,paris,32,german,1,158512,,Morriott International,Corlton,1,0,0
10046,640,174,54,paris,32,german,1,158512,,Boss Western,J.Halliday Inn,0,0,0
10047,837,267,134,paris,32,german,1,158512,,Accar Hotels,Safitel,1,1,0
10048,69,266,174,paris,32,german,1,158512,,Accar Hotels,Safitel,0,0,0
10049,29,201,91,paris,32,german,1,158512,,Accar Hotels,Marcure,1,0,0
10050,115,113,65,paris,32,german,1,158512,,Independant,Independant,1,0,0
10051,853,162,58,paris,32,german,1,158512,,Chillton Worldwide,Tripletree,1,0,0
10052,722,167,59,paris,32,german,1,158512,,Yin Yang,Ardisson,1,0,0
10053,972,83,25,paris,32,german,1,158512,,Independant,Independant,1,0,0
10054,216,203,89,paris,32,german,1,158512,,Morriott International,Morriot,1,0,0
10055,912,173,51,paris,32,german,1,158512,,Boss Western,J.Halliday Inn,0,0,0
10056,884,193,90,paris,32,german,1,158512,,Accar Hotels,Marcure,0,0,0
10057,27,265,146,paris,32,german,1,158512,,Morriott International,Corlton,1,0,0
10058,222,275,126,paris,32,german,1,158512,,Morriott International,Corlton,1,0,0
10059,558,88,24,paris,32,german,1,158512,,Accar Hotels,Ibas,1,0,0
10060,415,123,50,paris,32,german,1,158512,,Boss Western,Boss Western,1,0,0
10061,795,174,62,paris,32,german,1,158512,,Boss Western,J.Halliday Inn,1,0,0
10062,564,97,24,paris,32,german,1,158512,,Accar Hotels,Ibas,0,0,0
10063,937,195,85,paris,32,german,1,158512,,Yin Yang,Royal Lotus,0,0,0
10064,825,170,66,paris,32,german,1,158512,,Morriott International,CourtYord,0,0,0
10065,748,185,110,paris,32,german,1,158512,,Accar Hotels,Marcure,0,0,0
10066,254,166,68,paris,32,german,1,158512,,Boss Western,J.Halliday Inn,0,0,0
10067,56,193,85,paris,32,german,1,158512,,Yin Yang,Royal Lotus,1,1,0
10068,595,155,64,paris,32,german,1,158512,,Morriott International,CourtYord,0,0,0
10069,150,196,88,paris,32,german,1,158512,,Accar Hotels,Marcure,0,0,0
10070,305,160,66,paris,32,german,1,158512,,Morriott International,CourtYord,1,0,0
10071,817,207,80,paris,32,german,1,158512,,Chillton Worldwide,Quadrupletree,1,1,0
10072,342,119,29,paris,32,german,1,158512,,Independant,Independant,0,0,0
10073,602,112,30,paris,32,german,1,158512,,Independant,Independant,1,0,0
10074,823,198,86,paris,32,german,1,158512,,Accar Hotels,Marcure,1,1,0
10075,656,117,48,paris,32,german,1,158512,,Boss Western,Boss Western,1,0,0
10076,736,195,89,paris,32,german,1,158512,,Morriott International,Morriot,0,0,0
10077,421,126,51,paris,32,german,1,158512,,Boss Western,Boss Western,0,0,0
10078,21,83,31,paris,32,german,1,158512,,Accar Hotels,Ibas,0,0,0
10079,560,161,67,paris,32,german,1,158512,,Boss Western,J.Halliday Inn,0,0,0
10080,767,170,62,paris,32,german,1,158512,,Boss Western,J.Halliday Inn,1,0,0
10081,970,266,146,paris,32,german,1,158512,,Chillton Worldwide,Chill Garden Inn,0,0,2
10082,579,84,30,paris,32,german,1,158512,,Accar Hotels,Ibas,0,0,0
10083,121,82,32,paris,32,german,1,158512,,Independant,Independant,1,0,0
10084,738,118,52,paris,32,german,1,158512,,Accar Hotels,Navatel,0,0,0
10085,708,162,62,paris,32,german,1,158512,,Yin Yang,Ardisson,1,0,0
10086,576,204,83,paris,32,german,1,158512,,Morriott International,Morriot,0,0,0
10087,614,93,26,paris,32,german,1,158512,,Accar Hotels,Ibas,1,0,0
10088,182,160,74,paris,32,german,1,158512,,Boss Western,J.Halliday Inn,1,0,0
10089,257,170,59,paris,32,german,1,158512,,Morriott International,CourtYord,0,0,0
10090,308,203,85,paris,32,german,1,158512,,Chillton Worldwide,Quadrupletree,0,0,0
10091,734,128,50,paris,32,german,1,158512,,Accar Hotels,Navatel,0,0,0
10092,65,159,70,paris,32,german,1,158512,,Boss Western,J.Halliday Inn,0,0,0
10093,705,134,45,paris,32,german,1,158512,,Boss Western,Boss Western,1,0,0
10094,130,192,84,paris,32,german,1,158512,,Accar Hotels,Marcure,0,0,0
10095,851,86,57,paris,32,german,1,158512,,Independant,Independant,1,0,0
10096,339,208,85,paris,32,german,1,158512,,Morriott International,Morriot,1,1,0
10097,889,158,64,paris,32,german,1,158512,,Chillton Worldwide,Tripletree,0,0,0
10098,229,183,88,paris,32,german,1,158512,,Accar Hotels,Marcure,1,0,0
10099,742,273,119,paris,32,german,1,158512,,Accar Hotels,Safitel,1,1,0
10100,911,118,62,paris,32,german,1,158512,,Boss Western,Boss Western,0,0,0
10101,631,87,25,paris,32,german,1,158512,,Yin Yang,8 Premium,1,0,0
10102,797,121,58,paris,32,german,1,158512,,Accar Hotels,Navatel,0,0,0
10103,436,260,165,paris,32,german,1,158512,,Accar Hotels,Safitel,0,0,0
10104,731,176,62,paris,32,german,1,158512,,Boss Western,J.Halliday Inn,1,0,0
10105,942,189,79,paris,32,german,1,158512,,Chillton Worldwide,Quadrupletree,0,1,0
10106,986,195,91,paris,32,german,1,158512,,Chillton Worldwide,Quadrupletree,1,1,0
10107,647,124,45,paris,32,german,1,158512,,Boss Western,Boss Western,1,0,0
10108,192,120,28,paris,32,german,1,158512,,Independant,Independant,1,0,0
10109,617,296,131,paris,32,german,1,158512,,Morriott International,Corlton,0,1,0
10110,94,264,167,paris,32,german,1,158512,,Accar Hotels,Safitel,0,0,0
10111,467,269,126,paris,32,german,1,158512,,Accar Hotels,Safitel,0,0,0
10112,949,285,125,paris,32,german,1,158512,,Accar Hotels,Safitel,0,1,0
10113,314,123,48,paris,32,german,1,158512,,Independant,Independant,1,0,1
10114,66,146,75,paris,32,german,1,158512,,Yin Yang,Ardisson,0,0,0
10115,165,159,74,paris,32,german,1,158512,,Independant,Independant,1,0,0
10116,540,288,126,paris,32,german,1,158512,,Morriott International,Corlton,1,1,0
10117,634,91,25,paris,32,german,1,158512,,Independant,Independant,0,0,0
10118,868,180,94,paris,32,german,1,158512,,Yin Yang,Royal Lotus,0,1,1
10119,782,280,148,paris,32,german,1,158512,,Morriott International,Corlton,0,1,0
10120,190,57,1,sofia,11,lithuanian,1,158513,,Accar Hotels,Ibas,0,0,0
10121,665,70,11,sofia,11,lithuanian,1,158513,,Independant,Independant,0,0,0
10122,208,66,0,sofia,11,lithuanian,1,158513,,Independant,Independant,0,0,0
10123,141,91,1,sofia,11,lithuanian,1,158513,,Boss Western,J.Halliday Inn,1,0,0
10124,337,103,8,sofia,11,lithuanian,1,158513,,Chillton Worldwide,Tripletree,0,0,0
10125,544,66,0,sofia,11,lithuanian,1,158513,,Independant,Independant,1,0,0
10126,304,92,27,sofia,11,lithuanian,1,158513,,Accar Hotels,Marcure,1,0,0
10127,968,130,10,sofia,11,lithuanian,1,158513,,Chillton Worldwide,Quadrupletree,0,1,0
10128,649,163,13,sofia,11,lithuanian,1,158513,,Accar Hotels,Safitel,1,1,0
10129,44,57,0,sofia,11,lithuanian,1,158513,,Yin Yang,8 Premium,0,0,0
10130,764,67,0,sofia,11,lithuanian,1,158513,,Independant,Independant,0,0,0
10131,554,47,0,sofia,11,lithuanian,1,158513,,Independant,Independant,0,0,0
10132,590,88,0,sofia,11,lithuanian,1,158513,,Boss Western,J.Halliday Inn,0,0,0
10133,4,45,0,sofia,11,lithuanian,1,158513,,Independant,Independant,1,0,0
10134,683,91,6,sofia,11,lithuanian,1,158513,,Chillton Worldwide,Tripletree,0,0,0
10135,814,194,11,sofia,11,lithuanian,1,158513,,Accar Hotels,Safitel,0,0,0
10136,25,195,11,sofia,11,lithuanian,1,158513,,Chillton Worldwide,Chill Garden Inn,1,0,0
10137,143,60,18,sofia,11,lithuanian,1,158513,,Boss Western,Boss Western,0,0,0
10138,923,56,5,sofia,11,lithuanian,1,158513,,Independant,Independant,0,0,0
10139,608,106,12,sofia,11,lithuanian,1,158513,,Chillton Worldwide,Tripletree,0,0,0
10140,637,65,5,sofia,11,lithuanian,1,158513,,Independant,Independant,0,0,0
10141,201,98,11,sofia,11,lithuanian,1,158513,,Chillton Worldwide,Tripletree,0,0,0
10142,653,129,13,sofia,11,lithuanian,1,158513,,Chillton Worldwide,Quadrupletree,1,0,0
10143,459,99,11,sofia,11,lithuanian,1,158513,,Yin Yang,Ardisson,0,0,0
10144,13,62,2,sofia,11,lithuanian,1,158513,,Independant,Independant,1,0,0
10145,574,65,0,sofia,11,lithuanian,1,158513,,Independant,Independant,0,0,0
10146,262,103,5,sofia,11,lithuanian,1,158513,,Boss Western,J.Halliday Inn,1,0,0
10147,272,50,0,sofia,11,lithuanian,1,158513,,Yin Yang,8 Premium,0,0,0
10148,270,123,16,sofia,11,lithuanian,1,158513,,Morriott International,Morriot,0,0,0
10149,383,46,0,sofia,11,lithuanian,1,158513,,Independant,Independant,1,0,0
10150,815,201,14,sofia,11,lithuanian,1,158513,,Morriott International,Corlton,1,0,0
10151,601,85,4,sofia,11,lithuanian,1,158513,,Boss Western,Boss Western,1,0,0
10152,145,104,11,sofia,11,lithuanian,1,158513,,Morriott International,CourtYord,0,0,0
10153,353,45,15,sofia,11,lithuanian,1,158513,,Yin Yang,8 Premium,1,0,0
10154,137,47,0,sofia,11,lithuanian,1,158513,,Yin Yang,8 Premium,1,0,0
10155,802,87,0,sofia,11,lithuanian,1,158513,,Independant,Independant,0,0,0
10156,578,121,19,sofia,11,lithuanian,1,158513,,Yin Yang,Royal Lotus,0,0,0
10157,181,87,19,sofia,11,lithuanian,1,158513,,Yin Yang,Ardisson,0,0,0
10158,883,136,11,sofia,11,lithuanian,1,158513,,Chillton Worldwide,Quadrupletree,1,1,0
10159,472,47,0,sofia,11,lithuanian,1,158513,,Independant,Independant,0,0,0
10160,416,105,10,sofia,11,lithuanian,1,158513,,Boss Western,J.Halliday Inn,1,0,0
10161,899,103,11,sofia,11,lithuanian,1,158513,,Morriott International,CourtYord,0,0,0
10162,109,104,11,sofia,11,lithuanian,1,158513,,Boss Western,J.Halliday Inn,0,0,0
10163,597,203,11,sofia,11,lithuanian,1,158513,,Accar Hotels,Safitel,1,0,0
10164,203,123,14,sofia,11,lithuanian,1,158513,,Accar Hotels,Marcure,0,0,0
10165,302,63,11,sofia,11,lithuanian,1,158513,,Independant,Independant,0,0,0
10166,852,49,5,sofia,11,lithuanian,1,158513,,Yin Yang,8 Premium,1,0,0
10167,871,89,0,sofia,11,lithuanian,1,158513,,Yin Yang,Ardisson,0,0,0
10168,542,66,0,sofia,11,lithuanian,1,158513,,Independant,Independant,0,0,0
10169,984,63,0,sofia,11,lithuanian,1,158513,,Independant,Independant,0,0,0
10170,862,79,8,sofia,11,lithuanian,1,158513,,Boss Western,Boss Western,1,0,0
10171,470,76,9,sofia,11,lithuanian,1,158513,,Independant,Independant,0,0,0
10172,553,102,2,sofia,11,lithuanian,1,158513,,Independant,Independant,1,0,0
10173,107,49,0,sofia,11,lithuanian,1,158513,,Yin Yang,8 Premium,0,0,0
10174,287,189,16,sofia,11,lithuanian,1,158513,,Morriott International,Corlton,1,1,0
10175,353,45,14,sofia,9,lithuanian,0,158513,,Yin Yang,8 Premium,1,0,0
10176,145,104,9,sofia,9,lithuanian,0,158513,,Morriott International,CourtYord,0,0,0
10177,272,50,0,sofia,9,lithuanian,0,158513,,Yin Yang,8 Premium,0,0,0
10178,470,77,7,sofia,9,lithuanian,0,158513,,Independant,Independant,0,0,0
10179,665,71,10,sofia,9,lithuanian,0,158513,,Independant,Independant,0,0,0
10180,542,66,0,sofia,9,lithuanian,0,158513,,Independant,Independant,0,0,0
10181,852,49,3,sofia,9,lithuanian,0,158513,,Yin Yang,8 Premium,1,0,0
10182,553,102,0,sofia,9,lithuanian,0,158513,,Independant,Independant,1,0,0
10183,802,87,0,sofia,9,lithuanian,0,158513,,Independant,Independant,0,0,0
10184,883,137,8,sofia,9,lithuanian,0,158513,,Chillton Worldwide,Quadrupletree,1,1,0
10185,203,123,11,sofia,9,lithuanian,0,158513,,Accar Hotels,Marcure,0,0,0
10186,597,254,9,sofia,9,lithuanian,0,158513,,Accar Hotels,Safitel,1,0,0
10187,208,66,0,sofia,9,lithuanian,0,158513,,Independant,Independant,0,0,0
10188,608,106,10,sofia,9,lithuanian,0,158513,,Chillton Worldwide,Tripletree,0,0,0
10189,637,65,2,sofia,9,lithuanian,0,158513,,Independant,Independant,0,0,0
10190,304,92,23,sofia,9,lithuanian,0,158513,,Accar Hotels,Marcure,1,0,0
10191,764,67,0,sofia,9,lithuanian,0,158513,,Independant,Independant,0,0,0
10192,574,65,0,sofia,9,lithuanian,0,158513,,Independant,Independant,0,0,0
10193,416,105,6,sofia,9,lithuanian,0,158513,,Boss Western,J.Halliday Inn,1,0,0
10194,141,91,0,sofia,9,lithuanian,0,158513,,Boss Western,J.Halliday Inn,1,0,0
10195,649,164,9,sofia,9,lithuanian,0,158513,,Accar Hotels,Safitel,1,1,0
10196,923,56,3,sofia,9,lithuanian,0,158513,,Independant,Independant,0,0,0
10197,190,57,0,sofia,9,lithuanian,0,158513,,Accar Hotels,Ibas,0,0,0
10198,653,129,10,sofia,9,lithuanian,0,158513,,Chillton Worldwide,Quadrupletree,1,0,0
10199,337,103,5,sofia,9,lithuanian,0,158513,,Chillton Worldwide,Tripletree,0,0,0
10200,25,244,9,sofia,9,lithuanian,0,158513,,Chillton Worldwide,Chill Garden Inn,1,0,0
10201,899,103,9,sofia,9,lithuanian,0,158513,,Morriott International,CourtYord,0,0,0
10202,472,47,0,sofia,9,lithuanian,0,158513,,Independant,Independant,0,0,0
10203,968,148,6,sofia,9,lithuanian,0,158513,,Chillton Worldwide,Quadrupletree,0,1,0
10204,601,106,4,sofia,9,lithuanian,0,158513,,Boss Western,Boss Western,1,0,0
10205,4,45,0,sofia,9,lithuanian,0,158513,,Independant,Independant,1,0,0
10206,862,79,7,sofia,9,lithuanian,0,158513,,Boss Western,Boss Western,1,0,0
10207,13,62,0,sofia,9,lithuanian,0,158513,,Independant,Independant,1,0,0
10208,181,106,14,sofia,9,lithuanian,0,158513,,Yin Yang,Ardisson,0,0,0
10209,287,190,12,sofia,9,lithuanian,0,158513,,Morriott International,Corlton,1,1,0
10210,383,46,0,sofia,9,lithuanian,0,158513,,Independant,Independant,1,0,0
10211,302,63,4,sofia,9,lithuanian,0,158513,,Independant,Independant,0,0,0
10212,590,89,0,sofia,9,lithuanian,0,158513,,Boss Western,J.Halliday Inn,0,0,0
10213,107,49,0,sofia,9,lithuanian,0,158513,,Yin Yang,8 Premium,0,0,0
10214,814,242,9,sofia,9,lithuanian,0,158513,,Accar Hotels,Safitel,0,0,0
10215,984,63,0,sofia,9,lithuanian,0,158513,,Independant,Independant,0,0,0
10216,578,121,18,sofia,9,lithuanian,0,158513,,Yin Yang,Royal Lotus,0,0,0
10217,137,47,0,sofia,9,lithuanian,0,158513,,Yin Yang,8 Premium,1,0,0
10218,201,98,9,sofia,9,lithuanian,0,158513,,Chillton Worldwide,Tripletree,0,0,0
10219,459,99,9,sofia,9,lithuanian,0,158513,,Yin Yang,Ardisson,0,0,0
10220,109,104,9,sofia,9,lithuanian,0,158513,,Boss Western,J.Halliday Inn,0,0,0
10221,871,90,0,sofia,9,lithuanian,0,158513,,Yin Yang,Ardisson,0,0,0
10222,683,91,3,sofia,9,lithuanian,0,158513,,Chillton Worldwide,Tripletree,0,0,0
10223,270,123,13,sofia,9,lithuanian,0,158513,,Morriott International,Morriot,0,0,0
10224,554,47,0,sofia,9,lithuanian,0,158513,,Independant,Independant,0,0,0
10225,143,60,14,sofia,9,lithuanian,0,158513,,Boss Western,Boss Western,0,0,0
10226,544,66,0,sofia,9,lithuanian,0,158513,,Independant,Independant,1,0,0
10227,262,103,2,sofia,9,lithuanian,0,158513,,Boss Western,J.Halliday Inn,1,0,0
10228,44,57,0,sofia,9,lithuanian,0,158513,,Yin Yang,8 Premium,0,0,0
10229,815,201,10,sofia,9,lithuanian,0,158513,,Morriott International,Corlton,1,0,0
10230,544,69,0,sofia,8,lithuanian,1,158513,,Independant,Independant,1,0,0
10231,683,94,1,sofia,8,lithuanian,1,158513,,Chillton Worldwide,Tripletree,0,0,0
10232,287,196,10,sofia,8,lithuanian,1,158513,,Morriott International,Corlton,1,1,0
10233,304,95,21,sofia,8,lithuanian,1,158513,,Accar Hotels,Marcure,1,0,0
10234,190,59,0,sofia,8,lithuanian,1,158513,,Accar Hotels,Ibas,0,0,0
10235,574,68,0,sofia,8,lithuanian,1,158513,,Independant,Independant,0,0,0
10236,383,47,0,sofia,8,lithuanian,1,158513,,Independant,Independant,1,0,0
10237,590,91,0,sofia,8,lithuanian,1,158513,,Boss Western,J.Halliday Inn,0,0,0
10238,203,127,10,sofia,8,lithuanian,1,158513,,Accar Hotels,Marcure,0,0,0
10239,871,93,0,sofia,8,lithuanian,1,158513,,Yin Yang,Ardisson,0,0,0
10240,802,90,0,sofia,8,lithuanian,1,158513,,Independant,Independant,0,0,0
